ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
WNAI91,"Presence of Northern sea-lion, Eumetopias jubata",,,Ecology: aquatic mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Northern sea-lion,
WNAI92,"Presence of California sea-lion, Zalophus californianus",,,Ecology: aquatic mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",California sea-lion,
WNAI93,"Presence of Harbor seal, Phoca vitulina",,,Ecology: aquatic mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Harbor seal,
WNAI94,"Presence of Northern elephant-seal, Mirounga angustirostris",,,Ecology: aquatic mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Northern elephant seal,
WNAI95,Total number of types of the 29 sea mammals available in tribal area,,,"Ecology: aquatic mammals, Ecology: overview",Ordinal,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Types of sea mammals in tribal area,
WNAI96,"Presence of Cottontail rabbit, Sylvilagus spp.",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Cottontail rabbit,
WNAI97,"Presence of Jack rabbit, Lepus spp.",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Jack rabbit (hare),
WNAI98,"Presence of Beaver, Castor canadensis",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Beaver,
WNAI99,"Presence of Porcupine, Erethizon dorsatum",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Porcupine,
WNAI100,"Presence of Coyote, Canis latrans",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Coyote,
WNAI101,"Presence of Wolf, Canis lupus",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Wolf,
WNAI102,"Presence of Bear, Ursus americanus and other Ursus spp.",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Bear-brown/black,
WNAI103,"Presence of Mountain lions, Felis concolor",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Mountain lion,
WNAI104,"Presence of Lynx, Lynx canadensis",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Lynx (L.canadensis),
WNAI105,"Presence of Bobcat, Lynx rufus",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Bobcat (L.rufus),
WNAI106,"Presence of Wapiti (Elk), Cervus spp.",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Wapiti/elk,
WNAI107,"Presence of Black-tailed deer or mule deer, Odocoileus hemionus",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Black-tailed/mule deer,
WNAI108,"Presence of White-tailed deer, Odocoileus virginiana",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",White-tailed deer,
WNAI109,"Presence of Moose, Alces alces",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Moose,
WNAI110,"Presence of Caribou, Rangifer spp.",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Caribou,
WNAI111,"Presence of Pronghorn antelope, Antilocapra americana",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Pronghorn antelope,
WNAI112,"Presence of Bison, Bison bison",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Bison,
WNAI113,"Presence of Mountain goat, Oreamnos americanus",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Mountain goat,
WNAI114,"Presence of Mountain sheep, Ovis canadensis",,,Ecology: terrestrial mammals,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Mountain sheep,
WNAI115,Total number of 19 species of land mammals available in tribal area,,,"Ecology: terrestrial mammals, Ecology: overview",Ordinal,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Species of land mammals in tribal area,
WNAI116,"Presence of Western sea-lamprey, Entosphenus tridentatus",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Western sea-lamprey,
WNAI117,"Presence of White sturgeon, Acipenser transmontanus",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",White sturgeon,
WNAI118,"Presence of Cutthroat trout, Salmo clarkii, and Rainbow trout, S. gairdnerii",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Cutthroat/rainbow trout,
WNAI119,"Presence of Dolly Varden char, Salvelinus malma",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Dolly varden char,
WNAI120,"Presence of Rocky Mountain whitefish, Coregonus spp. and lake whitefish Prosopium spp.",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Whitefish: rocky mtn/lake,
WNAI121,"Presence of Suckers, family Catostomidae, Catostomus spp., Chamistes spp., Deltistes spp., Pantosteus spp., Xyrauchen texanus",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Suckers (all varieties),
WNAI122,"Presence of Chinook or king salmon, Oncorhynchus tshawytscha",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Chinook/king salmon,
WNAI123,"Presence of Coho or silver salmon, Oncorhynchus kisutch",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Coho/silver salmon,
WNAI124,"Presence of Pink or humpback salmon, Oncorhynchus gorbuscha",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Pink/humpback salmon,
WNAI125,"Presence of Sockeye or red salmon, Oncorhynchus nerka",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Sockeye/red salmon,
WNAI126,"Presence of Chum or dog salmon, Oncorhynchus keta",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Chum/dog/calico salmon,
WNAI127,"Presence of Steelhead trout, Salmon gairdnerii irideus, S. g. newberryi",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Steelhead trout,
WNAI128,Number of salmon and steelhead anadromous species present in tribal area,,"{""datatype"": ""decimal""}","Ecology: fish, Ecology: overview",Continuous,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Species salmon-steelhead in tribal area,
WNAI129,"Presence of Herring, Clupea pallasii",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Herring,
WNAI130,"Presence of Sardine or California pilchard, Sardinops sagax",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Sardine/california pilchard,
WNAI131,"Presence of Eulachon or candlefish, Thaleichthys pacificus",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Eulachon/candlefish,
WNAI132,"Presence of Pacific halibut, Hippoglossus steno",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Pacific halibut,
WNAI133,"Presence of Pacific cod, Gadus macrocephalus",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Pacific cod,
WNAI134,"Presence of Surf smelt, Hypomesus pretiosus",,,Ecology: fish,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Surf smelt,
WNAI135,Quantity of fish available in tribal territory: Average annual production in pounds per square mile of territory,,,"Ecology: fish, Ecology: overview, Subsistence",Ordinal,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Quantity fish/sq.mile of tribal territory,
WNAI136,Relative amount of fish used as food by tribe,,,"Ecology: fish, Ecology: overview, Subsistence",Ordinal,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Relative amount of fish used by tribe,
WNAI137,"Presence of Swans, Olor spp.",,,Ecology: birds,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Swans,
WNAI138,"Presence of Canada goose, Branta canadensis",,,Ecology: birds,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Canada goose,
WNAI139,"Presence of Mallard duck, Amas platyrhynchos",,,Ecology: birds,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Mallard duck,
WNAI140,"Presence of Turkey, Meleagris gallopavo",,,Ecology: birds,Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Turkey,
WNAI141,Harpoon for hunting sea mammals,,,"Technology, Material culture, Subsistence, Ecology: aquatic mammals",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Sea mammal harpoons,
WNAI142,Devices used to direct or restrict land mammal movement,,,"Technology, Material culture, Subsistence, Ecology: terrestrial mammals",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Devices to restrict land mammal movement,
WNAI143,Pitfalls for snaring land mammals,,,"Technology, Material culture, Subsistence, Ecology: terrestrial mammals",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Pitfalls for land mammals,
WNAI144,Deadfalls for snaring land mammals,,,"Technology, Material culture, Subsistence, Ecology: terrestrial mammals",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Deadfalls for land mammals,
WNAI145,Fish nets and seines,,,"Technology, Material culture, Subsistence, Ecology: fish",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Fish nets and seines,
WNAI146,Fish weirs and traps,,,"Technology, Material culture, Subsistence, Ecology: fish",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Fish weirs and traps,
WNAI147,Fish spears,,,"Technology, Material culture, Subsistence, Ecology: fish",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Fish spears (leister),
WNAI148,Fish harpoons,,,"Technology, Material culture, Subsistence, Ecology: fish",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Fish harpoons,
WNAI149,Containers for gathering seeds,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Containers for gathering seeds,
WNAI150,Kinds of digging sticks,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Kinds of digging sticks,
WNAI151,"Poles, tongs, cutters for gathering wild plants",,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.","Poles, tongs, and cutters",
WNAI152,Maize cultivated at time of first contact with Europeans,,,"Technology, Material culture, Subsistence, Ecology: vegetation, Economy",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Maize cultivated at time of first contact,
WNAI153,Irrigation of cultivated plants,,,"Technology, Material culture, Subsistence, Ecology: vegetation, Economy",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Irrigation of cultivated plants,
WNAI154,Sticklike farming tools,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Sticklike farming tools,
WNAI155,Method of boiling food,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Method of boiling food,
WNAI156,Acorn preparation,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Acorn preparation,
WNAI157,Stone food mortars,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Stone food mortars,
WNAI158,Wooden food mortars,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Wooden food mortars,
WNAI159,Milling stones,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Milling stones,
WNAI160,Method of drying meat,,,"Technology, Material culture, Subsistence",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Method of drying meat,
WNAI161,Seed-parching instruments,,,"Technology, Material culture, Subsistence, Ecology: vegetation",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Seed-parching implements,
WNAI162,Salt (sodium chloride) added to food,,,"Technology, Material culture, Subsistence, Economy",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Salt added to food,
WNAI163,Dominant boat types: those most frequent or preferred,,,"Technology, Material culture, Subsistence, Ecology: fish, Ecology: aquatic animals",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Dominant boat types: most numerous/preferred,
WNAI164,Dominant house type: the type preferred for winter dwelling,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Dominant house type: preferred for winter,
WNAI165,Conical or subconical dwellings,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Conical and subconical dwellings,
WNAI166,House-covering made of hide and thatch,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",House-covering made of hide and thatch,
WNAI167,House-covering made of bark or mats,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",House-covering made of bark or mats,
WNAI168,House-covering or exterior made of stone or earth materials,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",House-covering or exterior of stone/earth,
WNAI169,House floor-level and entrance,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",House floor-level and entrance,
WNAI170,Headgear of woven plant materials,,,"Technology, Material culture, Settlement",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Headgear of woven plant materials,
WNAI171,Headgear made of hide or fur,,,"Technology, Material culture, Clothing",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Headgear made of hide or fur,
WNAI172,Robes or capes made of fur,,,"Technology, Material culture, Clothing",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Robes/capes made of fur,
WNAI173,Robes or capes made of buckskin or of strips of small furs fastened together but not sewn together,,,"Technology, Material culture, Clothing",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Robes/capes of buckskin or strips of fur,
WNAI174,"Robes or capes made of wool, hair or feathers",,,"Technology, Material culture, Clothing",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.","Robes/capes of wool, hair or feathers",
WNAI175,Robes or capes made of plant materials,,,"Technology, Material culture, Clothing",Categorical,,"Data imported from WNAI text files wn01.dat - wn08.dat, included in folder 10#2 of World Cultures CD-ROM (2011). Codes from Jorgensen, J. G. (1999) Codebook for Western Indians Data. 1999 World Cultures 10(2): 144-293.",Robes/capes of plant materials,
