ID,Var_ID,Name,Description,ord
WNAI204-1,WNAI204,0 percent,0,1
WNAI204-2,WNAI204,1-10 percent,1-10%,2
WNAI204-3,WNAI204,11-25 percent,11-25%,3
WNAI204-4,WNAI204,26-50 percent,26-50%,4
WNAI204-5,WNAI204,51-100 percent,51-100%,5
WNAI205-NA,WNAI205,Missing data,Missing data,99
WNAI205-1,WNAI205,Absent,No extralocal trade for animals procured by hunting,1
WNAI205-2,WNAI205,Birds,Fowl and other birds traded for extralocally,2
WNAI205-3,WNAI205,Small mammals,"Small mammals (beaver, rats, rabbits, or hares, etc.) traded for extralocally",3
WNAI205-4,WNAI205,Medium-sized mammals,"Medium-sized game (deer, mountain sheep, mountain goats, antelopes) traded for extralocally",4
WNAI205-5,WNAI205,Large land mammals,"Large game (elk, caribou, bison, moose, or bear) traded for extralocally (trade includes barter, gift exchange, and so forth)",5
WNAI205-6,WNAI205,2 and 3,Both 2 & 3,6
WNAI205-7,WNAI205,2 and 4,Both 2 & 4,7
WNAI205-8,WNAI205,2 and 5,Both 2 & 5,8
WNAI205-9,WNAI205,Both 3 and 4,Both 3 & 4,9
WNAI205-10,WNAI205,Both 3 and 5,Both 3 & 5,10
WNAI205-11,WNAI205,Both 4 and 5,Both 4 & 5,11
WNAI205-12,WNAI205,"2, 3, and 4","2, 3, and 4",12
WNAI205-13,WNAI205,"2, 3 and 5","2, 3 & 5",13
WNAI205-14,WNAI205,"2, 4 and 5","2, 4 & 5",14
WNAI205-15,WNAI205,"3, 4, and 5","3, 4, and 5",15
WNAI205-16,WNAI205,"2, 3, 4, and 5","2, 3, 4, and 5",16
WNAI206-NA,WNAI206,Missing data,Missing data,99
WNAI206-1,WNAI206,0 percent,0,1
WNAI206-2,WNAI206,1-10 percent,1-10%,2
WNAI206-3,WNAI206,11-25 percent,11-25%,3
WNAI206-4,WNAI206,26-50 percent,26-50%,4
WNAI206-5,WNAI206,51-100 percent,51-100%,5
WNAI207-NA,WNAI207,Missing data,Missing data,99
WNAI207-1,WNAI207,Absent or minimal,"Gathering not practiced, or it makes no appreciable contribution to the food supply",1
WNAI207-2,WNAI207,"Tertiary, 5-25% Diet","Gathering is practiced, and it contributes a tertiary food source in the average diet (approximately between a twentieth and a quarter of the normal diet)",2
WNAI207-3,WNAI207,"Secondary, 25-50% Diet","Gathering is practiced, and it contributes a secondary food source in the average diet (approximately between a quarter and a half of the normal diet)",3
WNAI207-4,WNAI207,"Dominant, +50% Diet","Gathering is practiced, and it contributes the dominant foodstuffs in the average diet (more than half of the normal diet)",4
WNAI208-NA,WNAI208,Missing data,Missing data,99
WNAI208-1,WNAI208,Absent,No foods of consequence in the diet are collected,1
WNAI208-2,WNAI208,"Herbs, roots, tubers","Gathering consists predominantly in the collecting of wild herbs, or roots, or tubers, or all of these",2
WNAI208-3,WNAI208,"Seeds,berries,fruit","Gathering consists predominantly in the collecting of wild seeds, or wild berries, or wild fruits (e.g., plums) or all of these",3
WNAI208-4,WNAI208,"Nuts, leaves","Gathering consists predominantly in the collecting of wild nuts or leaves, or both",4
WNAI208-5,WNAI208,2 and 3,"Gathering consists of 2 and 3, neither being dominant",5
WNAI208-6,WNAI208,2 and 4,"Gathering consists of 2 and 4, neither being dominant",6
WNAI208-7,WNAI208,3 and 4,"Gathering consists of 3 and 4, neither being dominant",7
WNAI208-8,WNAI208,"2, 3 and 4","Gathering consists of 2, 3, and 5, none being clearly dominant",8
WNAI209-NA,WNAI209,Missing data,Missing data,99
WNAI209-1,WNAI209,Absent,"No extralocal trade (through barter, gift exchange, etc.) for roots, nuts, etc.",1
WNAI209-2,WNAI209,"Herbs, roots, tubers","Wild herbs, roots, or tubers traded for extralocally",2
WNAI209-3,WNAI209,"Seeds,berries,fruit","Wild seeds, berries, or fruits traded for extralocally",3
WNAI209-4,WNAI209,Nuts or leaves,Wild nuts or leaves traded for extralocally,4
WNAI209-5,WNAI209,2 and 3,Both 2 and 3,5
WNAI209-6,WNAI209,2 and 4,Both 2 and 4,6
WNAI209-7,WNAI209,3 and 4,Both 3 and 4,7
WNAI209-8,WNAI209,"2, 3 and 4","2, 3, and 4",8
WNAI210-NA,WNAI210,Missing data,Missing data,99
WNAI210-1,WNAI210,0 percent,0,1
WNAI210-2,WNAI210,1-10 percent,1-10%,2
WNAI210-3,WNAI210,11-25 percent,11-25%,3
WNAI210-4,WNAI210,26-50 percent,26-50%,4
WNAI210-5,WNAI210,51-100 percent,51-100%,5
WNAI211-NA,WNAI211,Missing data,Missing data,99
WNAI211-1,WNAI211,0 percent,0,1
WNAI211-2,WNAI211,1-10 percent,1-10%,2
WNAI211-3,WNAI211,11-25 percent,11-25%,3
WNAI211-4,WNAI211,26-50 percent,26-50%,4
WNAI211-5,WNAI211,51-100 percent,51-100%,5
WNAI212-NA,WNAI212,Missing data,Missing data,99
WNAI212-1,WNAI212,Absent or minimal,No appreciable land-transport of any subsistence goods,1
WNAI212-2,WNAI212,Human carriers,Land-transport of subsistence goods is done exclusively by human carriers,2
WNAI212-3,WNAI212,Dogs-pack or travois,"Land-transport of subsistence goods is done exclusively by dogs (with either packs or travois, or with both)",3
WNAI212-4,WNAI212,2 and 3,Land-transport of subsistence goods is done by humans and dogs,4
WNAI213-NA,WNAI213,Missing data,Missing data,99
WNAI213-1,WNAI213,Absent,Watercraft are not used for transport,1
WNAI213-2,WNAI213,"Smll crft,<200#,placid",Small watercraft are used to carry light loads (about 200 lb) for short distances over placid water (20 feet to 1/2 mile),2
WNAI213-3,WNAI213,"<600# load,turbulent","Watercraft are used to carry medium loads (about 300-600 lb) for medium distances (from 20 feet to several miles, across lakes, rivers, or even for short distances at sea) over turbulent water",3
WNAI213-4,WNAI213,"<3000#,med distance","Watercraft are used to carry large loads (about 600-3,000 lb) for long distances (up to hundreds of miles, over turbulent waters (especially on large rivers and on the Pacific Ocean)",4
WNAI213-5,WNAI213,"<3000#,long distance",Watercraft are used to carry large loads medium distances,5
WNAI214-NA,WNAI214,Missing data,Missing data,99
WNAI214-1,WNAI214,Vary year-year,"The food sources utilized by the society are notably constant from year to year, season to season, and day to day, so that an adequate supply for daily needs is regularly available by the expenditure of a reasonable amount of effort",1
WNAI214-2,WNAI214,Constant yr-vary seas,"The food sources are constant from year to year and season to season, but there is substantial diurnal variation in the available supply, owing to chance factors such as the success or failure of hunters on particular days",2
WNAI214-3,WNAI214,Constant seas-year,"The food sources though relatively constant from year to year, vary markedly from season to season depending upon such climatic and ecological factors as sharp contrasts between hot and cold or wet and dry seasons and great differences in the seasonal availability of plant or animal food, or both kinds of foods",3
WNAI214-4,WNAI214,Constant day-seas-yr,"The food sources, whatever their diurnal and seasonal variation, are markedly variable from year to year. Owing to extreme annual differences in rainfall or other recurrent but unpredictable climatic vicissitudes",4
WNAI215-NA,WNAI215,Missing data,Missing data,99
WNAI215-1,WNAI215,Absent,No storage places,1
WNAI215-2,WNAI215,Pit-cave-rock sheltr,"In pits, caves, or rock shelters",2
WNAI215-3,WNAI215,Dwell-hgh pltfrm-roof,In dwelling or on high platform or house roof,3
WNAI215-4,WNAI215,"Spcl strct,eg granary","In special storage structure, e.g., masonry granary",4
WNAI215-5,WNAI215,3 and 4,3 and 4,5
WNAI215-6,WNAI215,2 and 3,2 and 3,6
WNAI215-7,WNAI215,"2, 3 and 4","2, 3 and 4",7
WNAI215-8,WNAI215,2 and 4,2 and 4,8
WNAI216-NA,WNAI216,Missing data,Missing data,99
WNAI216-1,WNAI216,One month,One month,1
WNAI216-2,WNAI216,Two to six months,Two to six months,2
WNAI216-3,WNAI216,Seven months to year,Seven months to a year,3
WNAI216-4,WNAI216,More than one year,More than one year,4
WNAI217-NA,WNAI217,Missing data,Missing data,99
WNAI217-1,WNAI217,Absent,"No weaving of nets, baskets, or mats",1
WNAI217-2,WNAI217,Weaving by females,Weaving is predominantly a female activity,2
WNAI217-3,WNAI217,Weaving by males,Weaving is predominantly a male activity,3
WNAI217-4,WNAI217,Weaving by both sexes,"Weaving is done by both sexes, neither clearly predominanting",4
WNAI218-NA,WNAI218,Missing data,Missing data,99
WNAI218-1,WNAI218,Absent,"No weaving of nets, baskets, or mats",1
WNAI218-2,WNAI218,No spec except sex,No specialization other than sex,2
WNAI218-3,WNAI218,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both",3
WNAI219-NA,WNAI219,Missing data,Missing data,99
WNAI219-1,WNAI219,Absent,"No local weaving of nets, baskets, or mats",1
WNAI219-2,WNAI219,"Weave+, no task grps","Weaving of nets, baskets, or mats is practiced, but not by task groups",2
WNAI219-3,WNAI219,Members vary,"Weaving by task groups whose members, male or female, are not necessarily related as kin or affines, nor are they necessarily relatives",3
WNAI219-4,WNAI219,Predominant male kin,Task groups predominantly male kin,4
WNAI219-5,WNAI219,Predomin male affine,Task groups predominantly male affines,5
WNAI219-6,WNAI219,Predomin female kin,Task groups predominantly female kin,6
WNAI219-7,WNAI219,Predom female affine,Task groups predominantly female affines,7
WNAI220-NA,WNAI220,Missing data,Missing data,99
WNAI220-1,WNAI220,Absent,"No weaving of cotton, wool, or hair into garments",1
WNAI220-2,WNAI220,Weaving by females,Predominantly a female activity,2
WNAI220-3,WNAI220,Weaving by males,Predominantly a male activity,3
WNAI220-4,WNAI220,Weaving by both sexes,"Weaving of cotton, wool, or hair into garments is done by both sexes, neither clearly predominating",4
WNAI221-NA,WNAI221,Missing data,Missing data,99
WNAI221-1,WNAI221,Absent,"No weaving of cotton, wool, or hair into garments",1
WNAI221-2,WNAI221,No spec except sex,"No specialization in weaving of cotton, wool, or hair, other than perhaps sex",2
WNAI221-3,WNAI221,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both, do specialized weaving of cotton, wool, or hair garments",3
WNAI222-NA,WNAI222,Missing data,Missing data,99
WNAI222-1,WNAI222,Absent,"No local weaving of cotton, wool, or hair",1
WNAI222-2,WNAI222,"Weave+, no task grps","Weaving of cotton, wool, or hair is practiced, but not by task groups",2
WNAI222-3,WNAI222,Members vary,"Weaving by task groups whose members, male or female, are not necessarily related as kin or affines, nor are they necessarily relatives",3
WNAI222-4,WNAI222,Predominant male kin,Task groups predominantly male kin,4
WNAI222-5,WNAI222,Predomin male affine,Task groups predominantly male affines,5
WNAI222-6,WNAI222,Predomin female kin,Task groups predominantly female kin,6
WNAI222-7,WNAI222,Predom female affine,Task groups predominantly female affines,7
WNAI222-8,WNAI222,Male and female affin. Related,Task groups male and female usually affinally related,8
WNAI223-NA,WNAI223,Missing data,Missing data,99
WNAI223-1,WNAI223,Absent,No leather-working is practiced locally,1
WNAI223-2,WNAI223,Leathr-work by males,Leather-working is predominantly men's work,2
WNAI223-3,WNAI223,Lthr-wrk by females,Leather-working is predominantly women's work,3
WNAI223-4,WNAI223,Lthr-wrk by both sexes,"Leather-working is done by both sexes, neither clearly predominating",4
WNAI224-NA,WNAI224,Missing data,Missing data,99
WNAI224-1,WNAI224,Absent,No hide-working,1
WNAI224-2,WNAI224,No spec except sex,No specialization other than perhaps sex,2
WNAI224-3,WNAI224,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both, specialize in hide working",3
WNAI225-NA,WNAI225,Missing data,Missing data,99
WNAI225-1,WNAI225,Absent,No hides worked locally,1
WNAI225-2,WNAI225,"Hides+, no task grps","Hides worked, but not by task groups",2
WNAI225-3,WNAI225,Members vary,"Hides worked by task groups whose members, male or female, are not necessarily related and if related, are neither predominantly affines nor kin",3
WNAI225-4,WNAI225,Predominant male kin,Hides are worked by male task groups whose members are predominantly kin-related,4
WNAI225-5,WNAI225,Predomin male affine,Hides are worked by male task groups whose members are predominantly affine-related,5
WNAI225-6,WNAI225,Predomin female kin,Hides are worked by female task groups whose members are predominantly kin-related,6
WNAI225-7,WNAI225,Predom female affine,Hides are worked by female task groups whose members are predominantly affine-related,7
WNAI225-8,WNAI225,Mle & Fmle task grps,"Hides are worked by male and female task groups, neither group predominating; members are affinally related, primarily",8
WNAI226-NA,WNAI226,Missing data,Missing data,99
WNAI226-1,WNAI226,Absent,No pottery is manufactured locally,1
WNAI226-2,WNAI226,Pottery by males,Pottery manufacture is predominantly men's work,2
WNAI226-3,WNAI226,Pottery by females,Pottery manufacture is predominantly women's work,3
WNAI226-4,WNAI226,Pottery by both sexes,"Pottery manufacture is done by both sexes, neither  clearly predominating",4
WNAI227-NA,WNAI227,Missing data,Missing data,99
WNAI227-1,WNAI227,Absent,No pottery manufactured,1
WNAI227-2,WNAI227,No spec except sex,No specialization other than perhaps sex,2
WNAI227-3,WNAI227,Spc skillsupnat pwr,"Select people who possess either special skills or supernatural power, or both, specialize in pottery manufacture",3
WNAI228-NA,WNAI228,Missing data,Missing data,99
WNAI228-1,WNAI228,Absent,No pottery made locally,1
WNAI228-2,WNAI228,"Pottr+, no task grps","Pottery made, but not by task groups",2
WNAI228-3,WNAI228,Members vary,"Pottery made by task groups whose members, male or female, are not necessarily kin, or affines, or relatives at all",3
WNAI228-4,WNAI228,Predominant male kin,Pottery made task groups of predominantly male kin,4
WNAI228-5,WNAI228,Predomin male affine,Pottery made task groups of predominantly male affines,5
WNAI228-6,WNAI228,Predomin female kin,Pottery made task groups of predominantly female kin,6
WNAI228-7,WNAI228,Predom female affine,Pottery made task groups of predominantly female affines,7
WNAI229-NA,WNAI229,Missing data,Missing data,99
WNAI229-1,WNAI229,Absent,No watercraft built locally,1
WNAI229-2,WNAI229,Watercrft by females,Watercraft primarily built by women,2
WNAI229-3,WNAI229,Watercraft by males,Watercraft primarily built by men,3
WNAI229-4,WNAI229,Wtrcrft by both sexes,"Watercraft built by men and women, neither clearly predominating",4
WNAI230-NA,WNAI230,Missing data,Missing data,99
WNAI230-1,WNAI230,Absent,No watercraft are built,1
WNAI230-2,WNAI230,No spec except sex,No specialization other than perhaps sex,2
WNAI230-3,WNAI230,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both, specialize in boat building",3
WNAI231-NA,WNAI231,Missing data,Missing data,99
WNAI231-1,WNAI231,Absent,No boats built locally,1
WNAI231-2,WNAI231,"Wtrcrft+, no task grps","Boats are built, but not by task groups",2
WNAI231-3,WNAI231,Members vary,"Boats are built by task groups whose members, male or female, are not necessarily related, and if related, are neither predominantly affines or kin",3
WNAI231-4,WNAI231,Predominant male kin,Boats are built by male task groups whose members are predominantly kin-related,4
WNAI231-5,WNAI231,Predomin male affine,Boats are built by male task groups whose members are predominantly affine-related,5
WNAI231-6,WNAI231,Predomin female kin,Boats are built by female task groups whose members are predominantly kin-related,6
WNAI231-7,WNAI231,Predom female affine,Boats are built by task groups whose members are predominantly affine-related,7
WNAI232-NA,WNAI232,Missing data,Missing data,99
WNAI232-1,WNAI232,Absent,Houses built primarily by women,1
WNAI232-2,WNAI232,Houses by females,Houses built primarily by men,2
WNAI232-3,WNAI232,Houses by males,"Houses built by men and women, neither clearly predominating",3
WNAI233-NA,WNAI233,Missing data,Missing data,99
WNAI233-1,WNAI233,No spec except sex,No specialization other than perhaps sex,1
WNAI233-2,WNAI233,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both, specialize in house construction",2
WNAI234-NA,WNAI234,Missing data,Missing data,99
WNAI234-1,WNAI234,Absent,Houses are not built by task-groups,1
WNAI234-2,WNAI234,"House+, no task grps","Houses are built by task groups whose members, male or female, are not necessarily related, and if related, are neither predominantly affines or kin",2
WNAI234-3,WNAI234,Members vary,Houses are built by male task groups whose members are predominantly kin-related,3
WNAI234-4,WNAI234,Predominant male kin,Houses are built by male task groups whose members are predominantly affine-related,4
WNAI234-5,WNAI234,Predomin male affine,Houses are built by female task groups whose members are predominantly kin-related,5
WNAI234-6,WNAI234,Predomin female kin,Houses are built by female task groups whose members are predominantly affine-related,6
WNAI234-7,WNAI234,Predom female affine,Houses are built by task groups composed of male and female members primarily kin-related,7
WNAI234-8,WNAI234,"Male, both kin and affine",Houses are built by male task groups both kin- and affine-related,8
WNAI235-NA,WNAI235,Missing data,Missing data,99
WNAI235-1,WNAI235,Absent,Gathering is not practiced,1
WNAI235-2,WNAI235,Gathering by females,Gathering is principally done by females,2
WNAI235-3,WNAI235,Gathering by males,Gathering is principally done by males,3
WNAI235-4,WNAI235,Gather by both sexes,"Gathering is done by females and males, neither clearly predominating",4
WNAI236-NA,WNAI236,Missing data,Missing data,99
WNAI236-1,WNAI236,Absent,No gathering practiced or no specialization in tasks,1
WNAI236-2,WNAI236,No spec except sex,No specialization in gathering other than those based on sex,2
WNAI236-3,WNAI236,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both, specialize in gathering, if only as leaders or directors of the tasks",3
WNAI237-NA,WNAI237,Missing data,Missing data,99
WNAI237-1,WNAI237,Neither help gather,Children or the aged (or both groups) do not help in gathering,1
WNAI237-2,WNAI237,Child or aged or both,Children or the aged (or both groups) do help in gathering,2
WNAI238-NA,WNAI238,Missing data,Missing data,99
WNAI238-1,WNAI238,Absent,No gathering,1
WNAI238-2,WNAI238,"Gather+, no task grps",Gathering is not done by task-groups,2
WNAI238-3,WNAI238,Members vary,"Gathering is done by task groups whose members, male or female, are not necessarily related, and if related, are neither predominantly affines or kin",3
WNAI238-4,WNAI238,Predomint female kin,Gathering is done by female task groups whose members are predominantly kin-related,4
WNAI238-5,WNAI238,Predom female affine,Gathering is done by female task groups whose members are predominantly affine-related,5
WNAI238-6,WNAI238,"Females,-kin -affine",Gathering is done by female task groups whose members are neither predominantly kin nor affine-related,6
WNAI238-7,WNAI238,"Females, kin & affine",Gathering is done by male and female task-groups both kin and affine-related,7
WNAI239-NA,WNAI239,Missing data,Missing data,99
WNAI239-1,WNAI239,Absent,No hunting is practiced,1
WNAI239-2,WNAI239,Hunting by males,Hunting is principally done by males,2
WNAI239-3,WNAI239,Hunting by females,Hunting is principally done by females,3
WNAI239-4,WNAI239,Hunting by both sexes,"Hunting is done by males and females, neither clearly predominating",4
WNAI240-NA,WNAI240,Missing data,Missing data,99
WNAI240-1,WNAI240,Absent,No hunting is practiced,1
WNAI240-2,WNAI240,Neither help hunt,Neither children nor the aged help in hunting,2
WNAI240-3,WNAI240,"Aged help, child not","The aged help in hunting, but children do not",3
WNAI240-4,WNAI240,"Child help, aged not","Children help in hunting, but the aged do not",4
WNAI240-5,WNAI240,Child & aged help,Both children and the aged help in hunting,5
WNAI241-NA,WNAI241,Missing data,Missing data,99
WNAI241-1,WNAI241,"No hunting is practiced, or there is no specialization","No hunting is practiced, or there is no specialization in tasks",1
WNAI241-2,WNAI241,No hunting specialization other than by sex,No hunting specialization other than that which is based on sex,2
WNAI241-3,WNAI241,Select people who possess special skills or power,"Select people who possess either special skills or supernatural power, or both, specialize in hunting, if only as leaders or directors of the tasks",3
WNAI242-NA,WNAI242,Missing data,Missing data,99
WNAI242-1,WNAI242,Absent,No hunting,1
WNAI242-2,WNAI242,"Hunt+, no task grps",Hunting is not done by task-groups,2
WNAI242-3,WNAI242,Members vary,"Hunting is done by task groups whose members, male or female, are not necessarily related, and if related, are neither predominantly affines or kin",3
WNAI242-4,WNAI242,Predominant male kin,Hunting is done by male task groups whose members are predominantly kin-related,4
WNAI242-5,WNAI242,Predomin male affine,Hunting is done by male task groups whose members are predominantly affine-related,5
WNAI242-6,WNAI242,3 and 4,3 and 4,6
WNAI242-7,WNAI242,4 and 5,4 and 5,7
WNAI243-NA,WNAI243,Missing data,Missing data,99
WNAI243-1,WNAI243,Absent,No extraction of animals from water is practiced,1
WNAI243-2,WNAI243,Fishing by males,Fishing is principally done by males,2
WNAI243-3,WNAI243,Fishing by females,Fishing is principally done by females,3
WNAI243-4,WNAI243,Fishing by both sexes,"Fishing is done by males and females, neither clearly predominating",4
WNAI244-NA,WNAI244,Missing data,Missing data,99
WNAI244-1,WNAI244,Absent,No extraction of animals from water is practiced,1
WNAI244-2,WNAI244,Neither help fish,Neither children nor the aged help in fishing,2
WNAI244-3,WNAI244,"Aged help, child not","The aged help in fishing, but children do not",3
WNAI244-4,WNAI244,"Child help, aged not","Children help in fishing, but the aged do not",4
WNAI244-5,WNAI244,Child & aged help,Both children and the aged help in fishing,5
WNAI245-NA,WNAI245,Missing data,Missing data,99
WNAI245-1,WNAI245,Absent,No fishing,1
WNAI245-2,WNAI245,"Fish+, no task grps",Fishing is not done by task-groups,2
WNAI245-3,WNAI245,Members vary,"Fishing is done by task groups whose members, male or female, are not necessarily related, and if related, are neither predominantly affines or kin",3
WNAI245-4,WNAI245,Predominant male kin,Fishing is done by male task groups whose members are predominantly kin-related,4
WNAI245-5,WNAI245,Predomin male affine,Fishing is done by male task groups whose members are predominantly affine-related,5
WNAI245-6,WNAI245,Predomin female kin,Fishing is done by female task groups whose members are predominantly kin-related,6
WNAI245-7,WNAI245,Predom female affine,Fishing is done by female task groups whose members are predominantly affine-related,7
WNAI246-NA,WNAI246,Missing data,Missing data,99
WNAI246-1,WNAI246,Absent,"No fishing is practiced, or there is no specialization in tasks",1
WNAI246-2,WNAI246,No spec except sex,No specialization of fishing or sea-mammal hunting other than that which is based on sex,2
WNAI246-3,WNAI246,Spec/supnat pwr fish,"Select people who possess either special skills or supernatural power, or both, specialize in fishing, if only as leaders or directors of the tasks",3
WNAI246-4,WNAI246,"Spc,supnat pwr seamm","Select people who possess either special skills or supernatural power, or both,  specialize in sea-mammal hunting, if only as leaders or directors of the tasks",4
WNAI246-5,WNAI246,3 and 4,Both 3 and 4,5
WNAI247-NA,WNAI247,Missing data,Missing data,99
WNAI247-1,WNAI247,Absent,No animal husbandry practiced,1
WNAI247-2,WNAI247,An husband by males,Animal husbandry is principally a male task,2
WNAI247-3,WNAI247,An hus by females,Animal husbandry is principally a female task,3
WNAI247-4,WNAI247,An husb by both sexes,"Animal husbandry is done by males and females, neither  clearly predominating",4
WNAI248-NA,WNAI248,Missing data,Missing data,99
WNAI248-1,WNAI248,Absent,No agriculture is practiced,1
WNAI248-2,WNAI248,Neither help agri,Neither children nor the aged help in agriculture,2
WNAI248-3,WNAI248,"Aged help, child not","The aged help in agriculture, but children do not",3
WNAI248-4,WNAI248,"Child help, aged not","Children help in agriculture, but the aged do not",4
WNAI248-5,WNAI248,Child & aged help,Both children and the aged help in agriculture,5
WNAI249-NA,WNAI249,Missing data,Missing data,99
WNAI249-1,WNAI249,Absent,"No agriculture, or there is no specialization in tasks",1
WNAI249-2,WNAI249,No spec except sex,No agricultural specialization other than that which is based on sex,2
WNAI249-3,WNAI249,Spc skill/supnat pwr,"Select people who possess either special skills or supernatural power, or both, specialize in agriculture, if only as leaders or directors of the tasks",3
WNAI250-NA,WNAI250,Missing data,Missing data,99
WNAI250-1,WNAI250,Absent,No agriculture,1
WNAI250-2,WNAI250,"Agric+, no task grps",Agriculture is not done by task-groups,2
WNAI250-3,WNAI250,Members vary,"Agriculture is done by task groups whose members, male or female, are not necessarily related, and if related, are neither predominantly affines or kin",3
WNAI250-4,WNAI250,Predominant male kin,Agriculture is done by male task groups whose members are predominantly kin-related,4
WNAI250-5,WNAI250,Predomin male affine,Agriculture is done by male task groups whose members are predominantly affine-related,5
WNAI250-6,WNAI250,Predomin female kin,Agriculture is done by female task groups whose members are predominantly kin-related,6
WNAI250-7,WNAI250,Predom female affine,Agriculture is done by female task groups whose members are predominantly affine-related,7
WNAI251-NA,WNAI251,Missing data,Missing data,99
WNAI251-1,WNAI251,Absent,No agriculture practiced,1
WNAI251-2,WNAI251,Agricult by females,Agriculture is principally female work,2
WNAI251-3,WNAI251,Agriculture by males,Agriculture is principally male work,3
WNAI251-4,WNAI251,Agric by both sexes,"Agriculture is done by males and females, neither  clearly predominating",4
WNAI252-NA,WNAI252,Missing data,Missing data,99
WNAI252-1,WNAI252,Absent,There is no reciprocity within the society,1
WNAI252-2,WNAI252,Balanced,"Food and/or chattels are predominantly distributed on a balanced or equal basis, i.e., donors and recipients reverse roles on a fairly equal basis and contribute and receive food and/or chattels more or less equally",2
WNAI252-3,WNAI252,Generalized,"Food and/or chattels are predominantly distributed on a generalized basis, i.e., some people possess or have access to much more food and/or many more chattels than other people. A pattern obtains where the possessors of plenty are generalized donors and those who possess less are generalized recipients. The recipients do not reciprocate to the donors in amount",3
WNAI252-4,WNAI252,Negative,"Food and/or chattels are predominantly distributed on a negative basis, i.e., some people possess or have access to much more food and/or many more chattels than other people. A pattern obtains where the possessors of plenty provide for the needy as the exigencies dictate; but the needy recipients, in turn, pay back a greater quantity of food and/or chattels to the original donor than they received (The return payment may be deferred for a season or more",4
WNAI252-5,WNAI252,2 and 3,"Both 2 and 3 obtain, neither clearly predominates",5
WNAI252-6,WNAI252,2 and 4,"Both 2 and 4 obtain, neither clearly predominates",6
WNAI252-7,WNAI252,3 and 4,"Both 3 and 4 obtain, neither clearly predominates",7
WNAI252-8,WNAI252,"2, 3 and 4","2, 3, and 4 obtain, none clearly predominates",8
WNAI253-NA,WNAI253,Missing data,Missing data,99
WNAI253-1,WNAI253,Absent,There is no redistribution of chattels and/or food,1
WNAI253-2,WNAI253,Not nec kin or hhh,"Food and/or chattels are collected predominantly by individuals who are not necessarily lineage, deme, nor household heads, and these objects are then redistributed among the people in the local residence  group--among kin and/or nonkin",2
WNAI253-3,WNAI253,Reps of kin groups,"Food and/or chattels are collected predominantly by individuals who are lineage, deme, or household heads, and these objects are then redistributed among the people in the local residence group--among kin and/or nonkin",3
WNAI253-4,WNAI253,Reps local res group,"Food and/or chattels are collected predominantly by individuals who represent the local residence group as a whole (such as chief, village headman, and the like) rather than simply a deme, lineage, or household, and these objects are then redistributed among the people in the local residence group--among kin and/or nonkin",4
WNAI253-5,WNAI253,2 and 3,"Both 2 and 3 are practiced, neither clearly predominates",5
WNAI253-6,WNAI253,2 and 4,"Both 2 and 4 are practiced, neither clearly predominates",6
WNAI253-7,WNAI253,3 and 4,"Both 3 and 4 are practiced, neither clearly predominates",7
WNAI253-8,WNAI253,"2, 3 and 4","2, 3, and 4 are practiced, none clearly predominates",8
WNAI254-NA,WNAI254,Missing data,Missing data,99
WNAI254-1,WNAI254,Communal or free,Most local food resources are viewed as being either communal property or free and available to all,1
WNAI254-2,WNAI254,"Prv units,access all","Most local food resources such as animals on specific tidewater flats, roots on specific grounds, fields of corn, are viewed as being private properties of units within the local community, such as demes, lineages, or households, yet access to these resources is provided to other units within the local community",2
WNAI254-3,WNAI254,"Prv units,restricted","Most local food resources such as fish and shellfish on tidewater flats, roots on specific grounds, fields of corn and beans, are viewed as being private properties of units within the local community, such as demes, lineages, or households, access to these resources is not provided to other units within the local community",3
WNAI254-4,WNAI254,"Priv ind, access all","Most local food resources are viewed as being private properties of individual persons within the local communities, yet access to these resources is provided to other people within the local community",4
WNAI254-5,WNAI254,"Priv ind, restricted","Most local food resources are viewed as being private properties of individual persons, and access to these resources is not provided to other people within the local community",5
WNAI254-6,WNAI254,2 and 4,"Both 2 and 4 are present, neither clearly predominates",6
WNAI254-7,WNAI254,2 and 5,"Both 2 and 5 are present, neither clearly predominates",7
WNAI254-8,WNAI254,3 and 4,"Both 3 and 4 are present, none clearly predominates",8
WNAI254-9,WNAI254,3 and 5,"Both 3 and 5 are present, none clearly predominates",9
WNAI254-10,WNAI254,"1, 2, and 4","1, 2, and 4 are present, none clearly predominates",10
WNAI255-NA,WNAI255,Missing data,Missing data,99
WNAI255-1,WNAI255,No reciprocity,No reciprocity,1
WNAI255-2,WNAI255,No ceremony,"Reciprocity, but no ceremonialism of any sort",2
WNAI255-3,WNAI255,Ceremony present,"Ceremonialism is present when food and/or chattels are reciprocated; e.g., the recipient returns food and/or chattels to the original donor in a particular way at an appropriate time",3
WNAI255-4,WNAI255,2 and 3,Both reciprocity without ceremonialism and ceremonialism,4
WNAI256-NA,WNAI256,Missing data,Missing data,99
WNAI256-1,WNAI256,No redistribution,No redistribution of food and/or chattels,1
